composition,coop_rate,winning_strategy
"[4, 2, 3, 4, 5, 2, 4, 2, 0, 3]",143.42211652794293,['EvolvedANNNoise05']
"[4, 2, 0, 3, 5, 5, 1, 4, 3, 5]",149.681640625,['SecondByRichardHufford']
"[4, 4, 2, 2, 1, 0, 5, 1, 3, 1]",152.75803402646503,['EvolvedANNNoise05']
"[5, 4, 3, 1, 0, 5, 5, 5, 2, 2]",172.0458984375,['EvolvedANNNoise05']
"[4, 5, 5, 4, 5, 0, 4, 0, 3, 2]",137.3818359375,['EvolvedANNNoise05']
"[0, 5, 1, 1, 2, 1, 3, 2, 2, 2]",162.9196675900277,['EvolvedANNNoise05']
"[2, 0, 3, 0, 5, 4, 2, 2, 5, 1]",144.19444444444446,['GrudgerAlternator']
"[3, 3, 0, 0, 1, 2, 5, 2, 4, 5]",164.5312,['SecondByRichardHufford']
"[2, 1, 0, 0, 1, 1, 3, 0, 0, 0]",153.1875,['DefectorHunter']
"[4, 3, 0, 3, 2, 5, 3, 3, 0, 2]",167.2624,['EvolvedANNNoise05']
"[2, 1, 0, 3, 4, 5, 4, 3, 2, 1]",152.192,['EvolvedANNNoise05']
"[0, 0, 5, 2, 2, 4, 0, 4, 3, 2]",152.15702479338842,['EvolvedANNNoise05']
"[3, 1, 1, 4, 1, 3, 4, 0, 2, 5]",156.99826388888889,['EvolvedANNNoise05']
"[3, 0, 0, 1, 3, 2, 3, 5, 2, 0]",149.86980609418282,['EvolvedANNNoise05']
"[4, 4, 0, 0, 2, 2, 5, 1, 3, 0]",157.0997732426304,['SneakyTitForTat']
"[3, 5, 2, 0, 4, 3, 4, 2, 3, 4]",154.64777777777778,['Raider']
"[5, 2, 1, 1, 3, 5, 5, 1, 1, 1]",155.3968,['EvolvedANNNoise05']
"[5, 0, 4, 5, 0, 1, 2, 2, 3, 5]",148.60493827160494,['EvolvedANNNoise05']
"[4, 0, 5, 5, 3, 4, 1, 1, 1, 0]",141.73263888888889,['EvolvedANNNoise05']
"[1, 4, 1, 1, 2, 5, 4, 2, 3, 3]",164.698224852071,['EvolvedANNNoise05']
"[2, 3, 2, 3, 4, 4, 0, 0, 5, 4]",139.73799725651577,['EvolvedANNNoise05']
"[2, 1, 4, 2, 2, 2, 5, 3, 5, 3]",151.14744351961951,['EvolvedANNNoise05']
"[4, 3, 4, 3, 5, 0, 1, 3, 5, 5]",134.48025711662075,['SecondByRichardHufford']
"[3, 0, 2, 1, 0, 4, 3, 0, 1, 0]",167.2908163265306,['EvolvedANNNoise05']
"[5, 2, 4, 2, 1, 2, 4, 1, 1, 1]",150.30056710775048,['EvolvedANNNoise05']
"[0, 5, 0, 4, 4, 1, 3, 5, 1, 0]",155.9829867674858,['EvolvedANNNoise05']
"[0, 0, 4, 0, 3, 0, 4, 2, 0, 5]",149.19135802469137,['GrudgerAlternator']
"[1, 2, 0, 0, 0, 2, 5, 4, 4, 0]",187.320987654321,['SneakyTitForTat']
"[1, 5, 0, 4, 2, 5, 5, 3, 2, 2]",167.15814506539834,['EvolvedANNNoise05']
"[0, 1, 5, 0, 4, 2, 1, 2, 2, 2]",155.78670360110803,['GrudgerAlternator']
"[5, 4, 5, 5, 3, 0, 4, 2, 0, 4]",146.1337890625,['EvolvedANNNoise05']
"[0, 2, 2, 1, 2, 0, 4, 0, 2, 1]",147.76020408163265,['GrudgerAlternator']
"[4, 3, 3, 2, 1, 0, 4, 2, 0, 1]",151.3625,['EvolvedANNNoise05']
"[0, 5, 1, 1, 2, 4, 0, 1, 3, 0]",162.44290657439447,['SneakyTitForTat']
"[5, 1, 0, 1, 5, 2, 5, 1, 3, 5]",138.79336734693877,['EvolvedANNNoise05']
"[0, 2, 0, 2, 5, 2, 2, 4, 5, 0]",140.63429752066116,['EvolvedANNNoise05']
"[4, 0, 1, 1, 4, 2, 1, 0, 1, 0]",121.30102040816327,['DefectorHunter']
"[3, 5, 5, 1, 2, 0, 3, 0, 0, 2]",152.94331065759638,['Raider']
"[1, 4, 5, 5, 4, 2, 1, 4, 0, 4]",157.78444444444443,['Raider']
"[1, 3, 4, 4, 0, 5, 0, 1, 4, 3]",152.6096,['Raider']
"[3, 0, 1, 0, 2, 5, 2, 2, 1, 4]",162.5,['SecondByRichardHufford']
"[0, 0, 4, 2, 4, 3, 3, 0, 4, 5]",140.8016,['GrudgerAlternator']
"[0, 2, 5, 1, 5, 1, 1, 4, 4, 4]",144.9519890260631,['GrudgerAlternator']
"[5, 4, 3, 0, 2, 1, 1, 4, 4, 2]",147.3639053254438,['Raider']
"[1, 2, 3, 1, 0, 4, 3, 5, 4, 3]",168.1715976331361,['EvolvedANNNoise05']
"[4, 2, 3, 5, 1, 2, 1, 0, 1, 2]",145.65986394557822,['EvolvedANNNoise05']
"[0, 2, 3, 3, 3, 5, 4, 3, 3, 3]",156.71343638525565,['EvolvedANNNoise05']
"[4, 4, 0, 1, 1, 0, 5, 4, 4, 2]",164.888,['EvolvedANNNoise05']
"[1, 0, 2, 0, 0, 0, 5, 0, 4, 0]",178.51388888888889,['GrudgerAlternator']
"[5, 1, 2, 4, 5, 1, 5, 2, 2, 2]",133.4256837098692,['EvolvedANNNoise05']
"[0, 2, 1, 5, 3, 0, 4, 1, 2, 1]",136.9584487534626,['EvolvedANNNoise05']
"[5, 1, 1, 2, 2, 3, 3, 4, 2, 1]",154.70659722222223,['EvolvedANNNoise05']
"[4, 5, 1, 1, 2, 4, 5, 0, 4, 4]",156.71777777777777,['EvolvedANNNoise05']
"[5, 5, 4, 5, 5, 4, 1, 1, 4, 4]",142.9584487534626,['EvolvedANNNoise05']
"[0, 0, 1, 0, 3, 5, 2, 5, 3, 1]",159.8075,['SneakyTitForTat']
"[5, 5, 3, 3, 3, 1, 0, 4, 0, 0]",144.23958333333334,['Raider']
"[4, 4, 1, 4, 1, 0, 1, 3, 1, 4]",156.13421550094517,['Raider']
"[0, 3, 3, 0, 1, 0, 4, 0, 1, 4]",164.97265625,['GrudgerAlternator']
"[0, 2, 4, 5, 2, 4, 5, 0, 1, 2]",158.6976,['EvolvedANNNoise05']
"[4, 5, 4, 4, 0, 1, 4, 4, 2, 2]",161.53333333333333,['Raider']
"[4, 0, 3, 3, 5, 4, 4, 0, 4, 4]",137.95525494276794,['EvolvedANNNoise05']
"[1, 5, 0, 4, 4, 3, 4, 5, 0, 5]",166.1758584807492,['EvolvedANNNoise05']
"[5, 2, 5, 4, 1, 4, 4, 2, 0, 4]",159.41103017689906,['EvolvedANNNoise05']
"[2, 5, 5, 2, 1, 5, 1, 0, 4, 0]",157.608,['SneakyTitForTat']
"[0, 1, 3, 0, 5, 5, 5, 1, 2, 0]",159.03305785123968,['GrudgerAlternator']
"[4, 5, 4, 0, 4, 3, 2, 3, 1, 2]",154.85714285714286,['Raider']
"[0, 0, 5, 5, 5, 3, 0, 5, 3, 1]",141.49245541838135,['SecondByRichardHufford']
"[4, 3, 2, 1, 1, 1, 0, 1, 2, 3]",142.3641975308642,['EvolvedANNNoise05']
"[4, 0, 4, 4, 2, 1, 3, 3, 2, 3]",143.1656804733728,['EvolvedANNNoise05']
"[0, 1, 0, 1, 0, 3, 0, 5, 3, 2]",172.2488888888889,['EvolvedANNNoise05']
"[5, 0, 4, 0, 4, 4, 0, 1, 5, 2]",137.208,['SecondByRichardHufford']
"[3, 3, 2, 4, 2, 4, 3, 0, 4, 1]",147.81952662721895,['EvolvedANNNoise05']
"[1, 1, 4, 4, 2, 4, 5, 3, 1, 0]",158.4144,['EvolvedANNNoise05']
"[3, 3, 5, 4, 4, 2, 2, 3, 0, 2]",149.48979591836735,['EvolvedANNNoise05']
"[3, 1, 1, 4, 4, 2, 5, 2, 5, 1]",139.3877551020408,['EvolvedANNNoise05']
"[3, 3, 1, 5, 2, 1, 5, 5, 0, 4]",163.55291319857312,['EvolvedANNNoise05']
"[1, 5, 4, 3, 3, 0, 3, 3, 4, 3]",148.61593341260405,['Raider']
"[5, 5, 2, 0, 0, 1, 4, 4, 1, 1]",167.60302457466918,['SneakyTitForTat']
"[1, 5, 5, 1, 2, 1, 1, 4, 1, 4]",162.128,['Raider']
"[3, 4, 5, 3, 1, 0, 2, 3, 0, 3]",154.94618055555554,['Raider']
"[3, 1, 1, 3, 3, 0, 5, 3, 4, 2]",142.7008,['EvolvedANNNoise05']
"[4, 0, 2, 2, 1, 5, 4, 5, 0, 0]",168.97353497164463,['EvolvedANNNoise05']
"[3, 2, 5, 1, 5, 0, 0, 5, 4, 3]",136.5344387755102,['SecondByRichardHufford']
"[0, 5, 1, 5, 1, 1, 5, 3, 5, 2]",157.71683673469389,['EvolvedANNNoise05']
"[4, 2, 4, 5, 5, 1, 1, 1, 0, 3]",137.67011834319527,['SecondByRichardHufford']
"[3, 3, 2, 3, 3, 3, 4, 0, 2, 4]",150.25925925925927,['EvolvedANNNoise05']
"[0, 0, 3, 4, 2, 3, 2, 4, 3, 2]",149.0775047258979,['EvolvedANNNoise05']
"[0, 1, 1, 3, 0, 4, 3, 3, 2, 1]",170.77469135802468,['EvolvedANNNoise05']
"[4, 4, 4, 3, 3, 1, 4, 5, 1, 0]",149.87752675386446,['EvolvedANNNoise05']
"[1, 5, 0, 4, 4, 2, 5, 3, 3, 0]",150.84636488340192,['EvolvedANNNoise05']
"[4, 2, 4, 2, 4, 1, 2, 0, 3, 0]",131.2603305785124,['EvolvedANNNoise05']
"[0, 0, 2, 2, 3, 4, 5, 2, 3, 0]",150.62131519274377,['GrudgerAlternator']
"[5, 1, 0, 0, 4, 3, 1, 1, 4, 0]",135.02493074792244,['SneakyTitForTat']
"[5, 1, 5, 0, 2, 0, 4, 5, 5, 0]",148.65432098765433,['Raider']
"[1, 3, 0, 1, 3, 2, 1, 0, 1, 2]",153.89285714285714,['EvolvedANNNoise05']
"[5, 1, 4, 4, 5, 2, 0, 2, 0, 3]",136.65680473372782,['DefectorHunter']
"[1, 5, 5, 4, 3, 4, 0, 2, 3, 0]",155.46090534979425,['Raider']
"[0, 1, 3, 3, 1, 1, 1, 5, 1, 1]",156.84429065743944,['EvolvedANNNoise05']
"[4, 4, 4, 1, 1, 1, 4, 4, 3, 0]",157.67307692307693,['EvolvedANNNoise05']
"[0, 5, 2, 1, 3, 0, 0, 5, 1, 5]",162.91735537190084,['SecondByRichardHufford']
"[4, 0, 3, 1, 3, 5, 3, 0, 1, 3]",151.01134215500946,['EvolvedANNNoise05']
"[5, 1, 0, 5, 2, 1, 0, 2, 5, 0]",135.7891156462585,['EvolvedANNNoise05']
"[5, 1, 0, 4, 4, 5, 4, 3, 1, 0]",149.78600823045267,['EvolvedANNNoise05']
"[4, 4, 3, 1, 2, 0, 4, 5, 1, 5]",156.86325802615934,['EvolvedANNNoise05']
"[3, 2, 0, 4, 0, 4, 2, 4, 1, 2]",176.1404958677686,['EvolvedANNNoise05']
"[4, 0, 0, 2, 2, 0, 3, 1, 0, 4]",144.78515625,['EvolvedANNNoise05']
"[0, 4, 1, 1, 1, 0, 4, 3, 5, 5]",158.86284722222223,['EvolvedANNNoise05']
"[5, 5, 5, 2, 1, 3, 3, 3, 3, 4]",156.1643598615917,['EvolvedANNNoise05']
"[0, 1, 3, 0, 1, 5, 3, 3, 1, 2]",174.10249307479225,['SneakyTitForTat']
"[2, 0, 3, 2, 3, 5, 0, 2, 2, 3]",150.76652892561984,['EvolvedANNNoise05']
"[1, 0, 5, 3, 1, 5, 2, 5, 2, 3]",160.3991769547325,['EvolvedANNNoise05']
"[2, 4, 3, 3, 5, 4, 4, 0, 3, 4]",149.373046875,['EvolvedANNNoise05']
"[1, 0, 5, 3, 3, 0, 4, 2, 0, 0]",136.4783950617284,['GrudgerAlternator']
"[4, 5, 0, 4, 1, 0, 5, 4, 1, 0]",164.31770833333334,['EvolvedANNNoise05']
"[1, 5, 2, 4, 0, 1, 3, 1, 0, 0]",171.5916955017301,['Raider']
"[5, 1, 3, 3, 4, 5, 4, 3, 2, 4]",150.34429065743944,['EvolvedANNNoise05']
"[0, 4, 3, 4, 4, 5, 1, 4, 1, 2]",163.2704081632653,['EvolvedANNNoise05']
"[3, 4, 5, 5, 1, 5, 0, 0, 5, 5]",146.64187327823691,['EvolvedANNNoise05']
"[5, 0, 0, 4, 3, 2, 2, 0, 0, 1]",132.681660899654,['EvolvedANNNoise05']
"[4, 4, 2, 3, 5, 2, 1, 0, 3, 1]",135.1856,['EvolvedANNNoise05']
"[2, 0, 0, 0, 0, 4, 3, 3, 5, 4]",171.25396825396825,['SecondByRichardHufford']
"[0, 2, 4, 0, 4, 2, 5, 0, 1, 3]",158.40589569160997,['GrudgerAlternator']
"[3, 5, 2, 1, 3, 5, 4, 1, 2, 5]",161.25806451612902,['EvolvedANNNoise05']
"[3, 1, 3, 0, 5, 0, 3, 2, 0, 2]",130.88919667590028,['SecondByRichardHufford']
"[1, 1, 5, 2, 1, 1, 2, 2, 5, 2]",146.30578512396696,['Raider']
"[0, 2, 1, 2, 1, 5, 1, 2, 5, 1]",153.885,['EvolvedANNNoise05']
"[1, 5, 1, 2, 4, 1, 2, 2, 0, 1]",158.5983379501385,['Raider']
"[4, 4, 4, 4, 2, 5, 1, 2, 5, 0]",149.23933402705515,['EvolvedANNNoise05']
"[4, 4, 2, 1, 1, 1, 5, 3, 2, 1]",161.16145833333334,['EvolvedANNNoise05']
"[5, 0, 4, 3, 4, 0, 1, 4, 5, 1]",128.840877914952,['SecondByRichardHufford']
"[5, 5, 5, 0, 2, 3, 0, 1, 1, 2]",150.31076388888889,['SneakyTitForTat']
"[4, 5, 3, 3, 3, 2, 5, 1, 2, 5]",152.58953168044079,['EvolvedANNNoise05']
"[2, 3, 1, 0, 4, 0, 3, 3, 2, 0]",142.0679012345679,['Raider']
"[4, 4, 0, 1, 4, 5, 3, 1, 0, 4]",161.38165680473372,['EvolvedANNNoise05']
"[4, 4, 0, 0, 1, 2, 4, 3, 1, 5]",170.41145833333334,['SecondByRichardHufford']
"[0, 1, 2, 4, 4, 5, 2, 3, 0, 5]",162.19378698224853,['EvolvedANNNoise05']
"[1, 2, 4, 2, 4, 0, 2, 5, 5, 5]",141.84,"['GrudgerAlternator', 'SecondByRichardHufford']"
"[2, 3, 2, 4, 5, 0, 5, 4, 4, 5]",142.2733564013841,['EvolvedANNNoise05']
"[2, 5, 3, 4, 5, 3, 4, 5, 0, 5]",159.48456790123456,['EvolvedANNNoise05']
"[3, 2, 0, 2, 0, 3, 4, 0, 5, 1]",162.8825,['EvolvedANNNoise05']
"[5, 0, 3, 0, 4, 0, 1, 5, 4, 2]",131.85590277777777,['SecondByRichardHufford']
"[5, 5, 5, 5, 2, 3, 0, 0, 1, 2]",146.98469387755102,['Raider']
"[0, 0, 1, 4, 4, 3, 4, 3, 4, 4]",141.99725651577504,['GrudgerAlternator']
"[2, 5, 5, 0, 1, 4, 1, 3, 3, 4]",162.52933673469389,['Raider']
"[1, 5, 4, 2, 3, 5, 3, 4, 2, 5]",164.2448096885813,['EvolvedANNNoise05']
"[2, 1, 0, 0, 1, 3, 2, 3, 1, 1]",171.5765306122449,['SneakyTitForTat']
"[1, 5, 3, 1, 0, 5, 3, 5, 2, 4]",175.705112960761,['Raider']
"[3, 1, 5, 5, 3, 0, 3, 0, 5, 2]",130.360768175583,['EvolvedANNNoise05']
"[3, 1, 3, 1, 3, 2, 4, 3, 0, 4]",152.72222222222223,['EvolvedANNNoise05']
"[4, 1, 3, 0, 2, 3, 2, 0, 0, 3]",150.75925925925927,['DefectorHunter']
"[4, 2, 4, 0, 0, 3, 2, 3, 3, 2]",160.0321361058601,['SneakyTitForTat']
"[2, 4, 3, 1, 3, 1, 3, 3, 2, 0]",152.30578512396696,['Raider']
"[2, 1, 2, 1, 1, 3, 3, 1, 3, 1]",156.87962962962962,['EvolvedANNNoise05']
"[0, 1, 1, 0, 1, 5, 1, 4, 3, 0]",170.76953125,['SneakyTitForTat']
"[0, 2, 5, 3, 4, 0, 3, 5, 1, 1]",146.44097222222223,['GrudgerAlternator']
"[0, 2, 2, 5, 2, 3, 3, 0, 5, 4]",141.83727810650888,['EvolvedANNNoise05']
"[4, 1, 1, 5, 4, 1, 5, 5, 1, 3]",146.59333333333333,['EvolvedANNNoise05']
"[2, 1, 0, 3, 1, 0, 4, 5, 0, 3]",170.77285318559558,['EvolvedANNNoise05']
"[2, 3, 0, 5, 4, 1, 2, 3, 2, 0]",140.23760330578511,['EvolvedANNNoise05']
"[1, 4, 4, 1, 1, 2, 1, 2, 2, 4]",160.13429752066116,['Raider']
"[5, 0, 0, 0, 4, 4, 3, 2, 2, 3]",146.03024574669186,['SecondByRichardHufford']
"[0, 0, 0, 2, 5, 4, 5, 2, 0, 5]",154.234404536862,['EvolvedANNNoise05']
"[3, 4, 5, 1, 1, 4, 0, 4, 2, 4]",159.98341836734693,['Raider']
"[2, 1, 5, 2, 0, 2, 1, 3, 0, 3]",160.73961218836564,['Raider']
"[5, 4, 0, 5, 3, 0, 4, 5, 2, 4]",152.7333984375,['EvolvedANNNoise05']
"[4, 1, 3, 1, 4, 2, 1, 2, 4, 3]",136.496,['SecondByRichardHufford']
"[2, 0, 2, 2, 2, 5, 0, 5, 5, 3]",152.20562130177515,['EvolvedANNNoise05']
"[3, 0, 4, 5, 4, 4, 5, 5, 5, 0]",145.8195918367347,['EvolvedANNNoise05']
"[3, 0, 2, 3, 2, 3, 2, 2, 1, 4]",152.34297520661158,['EvolvedANNNoise05']
"[4, 3, 1, 5, 2, 2, 1, 2, 5, 4]",143.93935790725328,['EvolvedANNNoise05']
"[0, 4, 2, 1, 2, 3, 0, 1, 3, 1]",157.94117647058823,['SneakyTitForTat']
"[4, 3, 2, 5, 5, 4, 4, 5, 5, 2]",146.8316896778435,['EvolvedANNNoise05']
"[5, 2, 1, 2, 4, 4, 1, 5, 4, 4]",148.6259765625,['EvolvedANNNoise05']
"[1, 1, 3, 2, 5, 4, 3, 1, 2, 5]",149.37037037037038,['GrudgerAlternator']
"[5, 5, 1, 0, 5, 3, 1, 0, 4, 1]",139.2752,['SneakyTitForTat']
"[5, 4, 3, 5, 0, 1, 1, 3, 4, 1]",150.21810699588477,['Raider']
"[3, 1, 1, 5, 2, 0, 1, 4, 2, 4]",147.6748582230624,['SecondByRichardHufford']
"[1, 2, 2, 5, 2, 4, 1, 4, 3, 1]",153.4224,['EvolvedANNNoise05']
"[1, 1, 5, 1, 3, 3, 5, 5, 3, 3]",155.2122222222222,['EvolvedANNNoise05']
"[2, 3, 1, 2, 1, 0, 4, 4, 0, 3]",168.1375,['EvolvedANNNoise05']
"[2, 5, 0, 2, 1, 4, 4, 4, 1, 1]",176.00520833333334,['EvolvedANNNoise05']
"[5, 3, 5, 4, 5, 3, 2, 0, 3, 1]",137.5639958376691,['EvolvedANNNoise05']
"[2, 2, 4, 5, 0, 0, 5, 5, 0, 3]",166.12130177514794,['EvolvedANNNoise05']
"[0, 1, 0, 1, 3, 0, 3, 4, 2, 1]",143.39111111111112,['SecondByRichardHufford']
"[2, 1, 4, 0, 3, 4, 2, 3, 5, 5]",149.9655172413793,['SecondByRichardHufford']
"[4, 1, 1, 0, 2, 0, 2, 0, 4, 0]",132.9795918367347,['SneakyTitForTat']
"[0, 5, 1, 5, 5, 1, 4, 5, 5, 4]",146.8057142857143,['EvolvedANNNoise05']
"[4, 3, 4, 2, 1, 0, 3, 2, 0, 1]",147.795,['EvolvedANNNoise05']
"[3, 4, 5, 4, 4, 5, 4, 3, 1, 5]",158.03462603878117,['EvolvedANNNoise05']
"[0, 4, 4, 3, 3, 3, 2, 1, 5, 4]",148.17003567181925,['EvolvedANNNoise05']
"[1, 1, 3, 4, 1, 4, 3, 1, 2, 1]",156.22902494331066,['EvolvedANNNoise05']
"[4, 4, 2, 0, 0, 0, 5, 5, 5, 4]",167.92984542211653,['Raider']
"[5, 3, 4, 2, 4, 4, 5, 1, 4, 5]",147.8217677136596,['EvolvedANNNoise05']
"[0, 2, 5, 3, 4, 2, 1, 3, 5, 4]",142.81807372175982,['GrudgerAlternator']
"[2, 5, 4, 4, 5, 4, 5, 2, 0, 4]",159.44408163265305,['EvolvedANNNoise05']
"[2, 1, 0, 4, 3, 3, 5, 1, 0, 3]",155.36570247933884,['EvolvedANNNoise05']
"[0, 4, 4, 3, 0, 0, 4, 4, 2, 5]",165.8653846153846,['EvolvedANNNoise05']
"[1, 5, 1, 2, 1, 1, 0, 4, 3, 2]",159.15,['Raider']
"[2, 3, 4, 3, 4, 1, 2, 2, 3, 0]",141.20833333333334,['Raider']
"[0, 1, 5, 2, 1, 1, 3, 4, 2, 1]",156.1275,['EvolvedANNNoise05']
"[1, 3, 3, 1, 1, 1, 1, 2, 5, 5]",147.75803402646503,['Raider']
"[2, 3, 4, 4, 1, 2, 3, 5, 0, 1]",163.3856,['Raider']
"[2, 5, 4, 0, 3, 3, 3, 3, 2, 4]",161.0808561236623,['Raider']
"[5, 2, 0, 2, 4, 2, 1, 4, 2, 4]",145.12130177514794,['SecondByRichardHufford']
"[3, 3, 2, 3, 3, 2, 3, 5, 3, 3]",152.26222222222222,['EvolvedANNNoise05']
"[4, 1, 3, 2, 3, 3, 3, 0, 5, 3]",140.04389574759946,['EvolvedANNNoise05']
"[5, 0, 2, 3, 5, 3, 4, 2, 5, 1]",135.65777777777777,['EvolvedANNNoise05']
"[5, 3, 1, 4, 2, 3, 0, 2, 2, 2]",147.22222222222223,['EvolvedANNNoise05']
"[4, 5, 1, 5, 0, 0, 0, 0, 3, 2]",141.7375,['Raider']
"[4, 4, 0, 1, 1, 2, 5, 1, 1, 2]",165.40362811791383,['EvolvedANNNoise05']
"[4, 2, 4, 4, 0, 4, 0, 5, 0, 5]",166.1390306122449,['EvolvedANNNoise05']
"[2, 4, 0, 3, 2, 0, 0, 1, 4, 2]",135.7993827160494,['Raider']
"[4, 3, 3, 1, 1, 2, 3, 2, 1, 1]",156.0748299319728,['EvolvedANNNoise05']
"[2, 4, 3, 3, 4, 1, 5, 0, 1, 0]",145.66918714555766,['EvolvedANNNoise05']
"[5, 3, 5, 1, 1, 5, 1, 0, 5, 1]",148.85048010973938,['SneakyTitForTat']
"[2, 2, 1, 4, 4, 5, 3, 4, 5, 3]",149.386593204775,['EvolvedANNNoise05']
"[5, 0, 0, 0, 5, 2, 3, 2, 4, 1]",132.1198347107438,['SecondByRichardHufford']
"[5, 2, 5, 4, 1, 2, 1, 2, 4, 0]",142.1656804733728,['EvolvedANNNoise05']
"[1, 4, 4, 5, 3, 1, 5, 2, 2, 2]",150.81331747919143,"['Raider', 'EvolvedANNNoise05']"
"[3, 1, 5, 0, 3, 1, 5, 2, 1, 5]",148.4171597633136,['GrudgerAlternator']
"[5, 0, 3, 5, 3, 0, 4, 0, 1, 5]",135.14201183431953,['EvolvedANNNoise05']
"[1, 0, 3, 3, 0, 4, 5, 5, 1, 4]",172.68491124260356,['EvolvedANNNoise05']
"[2, 1, 0, 4, 2, 5, 1, 1, 2, 3]",154.27437641723355,['EvolvedANNNoise05']
"[1, 1, 3, 1, 2, 1, 1, 0, 2, 2]",141.96428571428572,['GrudgerAlternator']
"[3, 2, 1, 4, 2, 4, 2, 0, 5, 1]",142.875,['EvolvedANNNoise05']
"[2, 0, 1, 4, 2, 4, 3, 4, 2, 0]",155.96694214876032,['EvolvedANNNoise05']
"[4, 3, 4, 2, 2, 3, 0, 5, 4, 3]",150.25444444444443,['EvolvedANNNoise05']
"[3, 0, 0, 0, 2, 2, 5, 4, 0, 1]",161.4809688581315,['SecondByRichardHufford']
"[4, 1, 1, 0, 1, 4, 1, 2, 0, 5]",167.43213296398892,['SecondByRichardHufford']
"[2, 4, 1, 3, 2, 3, 2, 3, 3, 5]",157.37882653061226,['EvolvedANNNoise05']
"[4, 1, 5, 0, 0, 2, 4, 0, 4, 2]",155.12809917355372,['SecondByRichardHufford']
"[1, 5, 1, 2, 1, 2, 2, 2, 2, 0]",164.02469135802468,['Raider']
"[4, 4, 2, 5, 4, 3, 4, 0, 3, 0]",141.7015457788347,['EvolvedANNNoise05']
"[3, 0, 4, 5, 5, 4, 2, 3, 5, 2]",138.12947658402203,['SecondByRichardHufford']
"[3, 2, 3, 0, 3, 5, 0, 0, 1, 1]",159.0493827160494,['SneakyTitForTat']
"[1, 1, 5, 5, 1, 2, 0, 2, 4, 0]",141.5328798185941,['Raider']
"[2, 0, 4, 3, 5, 0, 4, 2, 5, 0]",128.4832,['GrudgerAlternator']
"[3, 1, 3, 4, 1, 4, 3, 3, 2, 1]",157.9536,['EvolvedANNNoise05']
"[3, 1, 5, 2, 5, 1, 2, 3, 3, 5]",137.98333333333332,['SecondByRichardHufford']
"[4, 2, 4, 0, 4, 0, 1, 1, 5, 3]",131.10416666666666,['SecondByRichardHufford']
"[0, 5, 1, 3, 3, 2, 3, 4, 4, 1]",154.92899408284023,['EvolvedANNNoise05']
"[3, 5, 0, 1, 4, 3, 1, 5, 5, 3]",152.14888888888888,['EvolvedANNNoise05']
"[5, 1, 5, 2, 2, 4, 3, 1, 0, 3]",152.22485207100593,['EvolvedANNNoise05']
"[5, 4, 4, 0, 0, 4, 1, 0, 3, 0]",153.10430839002268,['SneakyTitForTat']
"[1, 5, 4, 0, 1, 0, 2, 2, 3, 5]",157.30812854442345,['Raider']
"[2, 2, 4, 1, 5, 3, 5, 0, 3, 4]",146.6718192627824,['GrudgerAlternator']
"[3, 2, 4, 5, 3, 0, 2, 2, 2, 4]",139.68175582990398,"['EvolvedANNNoise05', 'SecondByRichardHufford']"
"[2, 2, 0, 2, 3, 2, 5, 2, 2, 0]",149.525,['EvolvedANNNoise05']
"[5, 0, 3, 5, 1, 3, 2, 1, 0, 1]",149.43537414965985,['EvolvedANNNoise05']
"[5, 2, 4, 3, 0, 1, 1, 2, 0, 1]",146.77839335180056,['EvolvedANNNoise05']
"[4, 5, 3, 1, 0, 4, 5, 1, 1, 2]",170.37721893491124,['EvolvedANNNoise05']
"[4, 5, 3, 3, 2, 5, 5, 2, 4, 1]",158.00432525951558,['EvolvedANNNoise05']
"[0, 0, 1, 4, 2, 1, 5, 3, 0, 5]",159.4671201814059,['EvolvedANNNoise05']
"[3, 1, 2, 0, 3, 3, 5, 1, 5, 5]",148.8609693877551,['SecondByRichardHufford']
"[1, 4, 2, 3, 4, 1, 0, 5, 1, 5]",155.69082840236686,['Raider']
"[1, 3, 1, 5, 1, 2, 1, 4, 0, 1]",168.595567867036,['Raider']
"[2, 5, 5, 5, 1, 2, 1, 4, 3, 3]",155.08740894901143,['Raider']
"[0, 1, 3, 0, 4, 3, 4, 4, 2, 4]",155.2256,['GrudgerAlternator']
"[1, 4, 5, 0, 4, 2, 3, 1, 1, 4]",161.0608,['GrudgerAlternator']
"[4, 1, 5, 1, 0, 4, 3, 0, 5, 0]",156.51984877126654,['EvolvedANNNoise05']
"[2, 4, 3, 4, 0, 5, 1, 2, 1, 2]",167.8125,['Raider']
"[0, 4, 3, 1, 2, 2, 3, 1, 2, 4]",161.34710743801654,['EvolvedANNNoise05']
"[5, 5, 5, 2, 1, 4, 1, 1, 0, 0]",156.46875,['EvolvedANNNoise05']
"[4, 3, 0, 4, 1, 3, 4, 0, 2, 1]",156.6900826446281,['EvolvedANNNoise05']
"[5, 5, 2, 0, 2, 4, 4, 0, 4, 2]",154.32142857142858,['SneakyTitForTat']
"[0, 0, 4, 4, 4, 0, 1, 2, 4, 2]",127.47619047619048,['GrudgerAlternator']
"[5, 1, 0, 1, 1, 5, 3, 5, 4, 4]",167.58145065398335,['EvolvedANNNoise05']
"[2, 0, 3, 4, 4, 4, 3, 2, 4, 5]",143.11758584807492,['EvolvedANNNoise05']
"[5, 4, 4, 1, 1, 5, 0, 4, 2, 3]",158.60166468489894,['EvolvedANNNoise05']
