,composition,coop_rate,winning_strategy
1449,"[5, 3, 0, 0, 4]",200.0,"['FirstByDavis', 'ContriteTitForTat', 'InversePunisher']"
1450,"[0, 3, 5, 4, 2]",200.0,"['ContriteTitForTat', 'OnceBitten', 'InversePunisher']"
1451,"[1, 1, 5, 2, 2]",200.0,"['FirstByDavis', 'ContriteTitForTat', 'OnceBitten', 'InversePunisher']"
1452,"[5, 0, 2, 0, 0]",200.0,"['FirstByDavis', 'OnceBitten']"
1453,"[2, 4, 4, 0, 0]",200.0,"['FirstByDavis', 'ContriteTitForTat', 'OnceBitten']"
1454,"[3, 3, 1, 2, 5]",200.0,"['FirstByDavis', 'ContriteTitForTat', 'OnceBitten', 'InversePunisher']"
1455,"[4, 1, 1, 5, 5]",200.0,"['FirstByDavis', 'ContriteTitForTat', 'OnceBitten', 'InversePunisher']"
1456,"[0, 5, 1, 2, 0]",200.0,"['ContriteTitForTat', 'OnceBitten', 'InversePunisher']"
1457,"[4, 2, 0, 2, 0]",200.0,"['FirstByDavis', 'ContriteTitForTat', 'InversePunisher']"
1458,"[1, 5, 5, 1, 1]",200.0,"['FirstByDavis', 'ContriteTitForTat', 'OnceBitten', 'InversePunisher']"
1459,"[3, 4, 5, 5, 3]",200.0,"['FirstByDavis', 'ContriteTitForTat', 'OnceBitten', 'InversePunisher']"
1460,"[1, 2, 0, 4, 5]",200.0,"['FirstByDavis', 'ContriteTitForTat', 'InversePunisher']"
1461,"[0, 5, 4, 5, 4]",200.0,"['ContriteTitForTat', 'OnceBitten', 'InversePunisher']"
1462,"[0, 1, 4, 4, 1]",200.0,"['ContriteTitForTat', 'OnceBitten', 'InversePunisher']"
1463,"[3, 5, 1, 2, 2]",200.0,"['FirstByDavis', 'ContriteTitForTat', 'OnceBitten', 'InversePunisher']"
1464,"[5, 0, 0, 3, 2]",200.0,"['FirstByDavis', 'InversePunisher']"
1465,"[1, 0, 2, 0, 1]",200.0,"['FirstByDavis', 'OnceBitten', 'InversePunisher']"
1466,"[2, 5, 4, 0, 0]",200.0,"['FirstByDavis', 'ContriteTitForTat', 'OnceBitten']"
1467,"[3, 3, 0, 5, 5]",200.0,"['FirstByDavis', 'ContriteTitForTat', 'InversePunisher']"
1468,"[1, 5, 0, 2, 1]",200.0,"['FirstByDavis', 'ContriteTitForTat', 'InversePunisher']"
1469,"[0, 5, 0, 0, 4]",200.0,"['ContriteTitForTat', 'InversePunisher']"
1470,"[0, 3, 2, 1, 0]",200.0,"['ContriteTitForTat', 'OnceBitten', 'InversePunisher']"
1471,"[0, 4, 5, 5, 3]",200.0,"['ContriteTitForTat', 'OnceBitten', 'InversePunisher']"
1472,"[3, 1, 0, 3, 4]",200.0,"['FirstByDavis', 'ContriteTitForTat', 'InversePunisher']"
1473,"[4, 2, 3, 2, 5]",200.0,"['FirstByDavis', 'ContriteTitForTat', 'OnceBitten', 'InversePunisher']"
1474,"[2, 0, 1, 5, 3]",200.0,"['FirstByDavis', 'OnceBitten', 'InversePunisher']"
1475,"[4, 4, 2, 2, 3]",200.0,"['FirstByDavis', 'ContriteTitForTat', 'OnceBitten', 'InversePunisher']"
1476,"[1, 1, 1, 4, 3]",200.0,"['FirstByDavis', 'ContriteTitForTat', 'OnceBitten', 'InversePunisher']"
1477,"[4, 3, 4, 5, 0]",200.0,"['FirstByDavis', 'ContriteTitForTat', 'OnceBitten', 'InversePunisher']"
1478,"[2, 0, 5, 2, 2]",200.0,"['FirstByDavis', 'OnceBitten', 'InversePunisher']"
1479,"[2, 3, 4, 4, 3]",200.0,"['FirstByDavis', 'ContriteTitForTat', 'OnceBitten', 'InversePunisher']"
1480,"[4, 3, 2, 1, 3]",200.0,"['FirstByDavis', 'ContriteTitForTat', 'OnceBitten', 'InversePunisher']"
1481,"[4, 4, 1, 3, 4]",200.0,"['FirstByDavis', 'ContriteTitForTat', 'OnceBitten', 'InversePunisher']"
1482,"[0, 5, 1, 1, 3]",200.0,"['ContriteTitForTat', 'OnceBitten', 'InversePunisher']"
1483,"[4, 0, 0, 1, 2]",200.0,"['FirstByDavis', 'InversePunisher']"
1484,"[5, 1, 4, 3, 1]",200.0,"['FirstByDavis', 'ContriteTitForTat', 'OnceBitten', 'InversePunisher']"
1485,"[3, 2, 0, 2, 1]",200.0,"['FirstByDavis', 'ContriteTitForTat', 'InversePunisher']"
1486,"[2, 3, 3, 5, 4]",200.0,"['FirstByDavis', 'ContriteTitForTat', 'OnceBitten', 'InversePunisher']"
1487,"[1, 5, 4, 4, 3]",200.0,"['FirstByDavis', 'ContriteTitForTat', 'OnceBitten', 'InversePunisher']"
1488,"[3, 4, 3, 1, 4]",200.0,"['FirstByDavis', 'ContriteTitForTat', 'OnceBitten', 'InversePunisher']"
1489,"[2, 2, 4, 4, 5]",200.0,"['FirstByDavis', 'ContriteTitForTat', 'OnceBitten', 'InversePunisher']"
1490,"[1, 2, 2, 1, 3]",200.0,"['FirstByDavis', 'ContriteTitForTat', 'OnceBitten', 'InversePunisher']"
1491,"[1, 5, 1, 4, 3]",200.0,"['FirstByDavis', 'ContriteTitForTat', 'OnceBitten', 'InversePunisher']"
1492,"[2, 5, 1, 1, 0]",200.0,"['FirstByDavis', 'ContriteTitForTat', 'OnceBitten', 'InversePunisher']"
1493,"[0, 2, 5, 4, 3]",200.0,"['ContriteTitForTat', 'OnceBitten', 'InversePunisher']"
1494,"[1, 4, 5, 4, 4]",200.0,"['FirstByDavis', 'ContriteTitForTat', 'OnceBitten', 'InversePunisher']"
1495,"[1, 4, 1, 5, 2]",200.0,"['FirstByDavis', 'ContriteTitForTat', 'OnceBitten', 'InversePunisher']"
1496,"[1, 2, 4, 4, 3]",200.0,"['FirstByDavis', 'ContriteTitForTat', 'OnceBitten', 'InversePunisher']"
1497,"[3, 1, 3, 2, 2]",200.0,"['FirstByDavis', 'ContriteTitForTat', 'OnceBitten', 'InversePunisher']"
1498,"[3, 5, 4, 2, 3]",200.0,"['FirstByDavis', 'ContriteTitForTat', 'OnceBitten', 'InversePunisher']"
1499,"[2, 0, 2, 0, 2]",200.0,"['FirstByDavis', 'OnceBitten', 'InversePunisher']"
1500,"[4, 0, 5, 3, 1]",200.0,"['FirstByDavis', 'OnceBitten', 'InversePunisher']"
1501,"[4, 4, 4, 2, 4]",200.0,"['FirstByDavis', 'ContriteTitForTat', 'OnceBitten', 'InversePunisher']"
1502,"[2, 1, 4, 0, 3]",200.0,"['FirstByDavis', 'ContriteTitForTat', 'OnceBitten', 'InversePunisher']"
1503,"[2, 2, 2, 0, 4]",200.0,"['FirstByDavis', 'ContriteTitForTat', 'OnceBitten', 'InversePunisher']"
1504,"[4, 5, 1, 2, 0]",200.0,"['FirstByDavis', 'ContriteTitForTat', 'OnceBitten', 'InversePunisher']"
1505,"[5, 1, 3, 5, 2]",200.0,"['FirstByDavis', 'ContriteTitForTat', 'OnceBitten', 'InversePunisher']"
1506,"[3, 2, 2, 3, 4]",200.0,"['FirstByDavis', 'ContriteTitForTat', 'OnceBitten', 'InversePunisher']"
1507,"[1, 4, 3, 0, 4]",200.0,"['FirstByDavis', 'ContriteTitForTat', 'OnceBitten', 'InversePunisher']"
1508,"[5, 3, 3, 0, 4]",200.0,"['FirstByDavis', 'ContriteTitForTat', 'OnceBitten', 'InversePunisher']"
1509,"[5, 4, 4, 5, 3]",200.0,"['FirstByDavis', 'ContriteTitForTat', 'OnceBitten', 'InversePunisher']"
1510,"[1, 0, 3, 2, 1]",200.0,"['FirstByDavis', 'OnceBitten', 'InversePunisher']"
1511,"[1, 4, 3, 0, 1]",200.0,"['FirstByDavis', 'ContriteTitForTat', 'OnceBitten', 'InversePunisher']"
1512,"[3, 2, 0, 0, 0]",200.0,"['FirstByDavis', 'ContriteTitForTat']"
1513,"[5, 5, 1, 1, 4]",200.0,"['FirstByDavis', 'ContriteTitForTat', 'OnceBitten', 'InversePunisher']"
1514,"[0, 0, 1, 1, 5]",200.0,"['OnceBitten', 'InversePunisher']"
1515,"[3, 4, 4, 1, 2]",200.0,"['FirstByDavis', 'ContriteTitForTat', 'OnceBitten', 'InversePunisher']"
1516,"[3, 0, 5, 1, 2]",200.0,"['FirstByDavis', 'OnceBitten', 'InversePunisher']"
1517,"[0, 2, 1, 5, 2]",200.0,"['ContriteTitForTat', 'OnceBitten', 'InversePunisher']"
1518,"[4, 5, 4, 1, 1]",200.0,"['FirstByDavis', 'ContriteTitForTat', 'OnceBitten', 'InversePunisher']"
1519,"[4, 2, 1, 4, 1]",200.0,"['FirstByDavis', 'ContriteTitForTat', 'OnceBitten', 'InversePunisher']"
1520,"[2, 2, 3, 3, 0]",200.0,"['FirstByDavis', 'ContriteTitForTat', 'OnceBitten', 'InversePunisher']"
1521,"[1, 4, 4, 2, 1]",200.0,"['FirstByDavis', 'ContriteTitForTat', 'OnceBitten', 'InversePunisher']"
1522,"[1, 1, 4, 2, 5]",200.0,"['FirstByDavis', 'ContriteTitForTat', 'OnceBitten', 'InversePunisher']"
1523,"[5, 4, 5, 1, 1]",200.0,"['FirstByDavis', 'ContriteTitForTat', 'OnceBitten', 'InversePunisher']"
1524,"[2, 4, 1, 1, 2]",200.0,"['FirstByDavis', 'ContriteTitForTat', 'OnceBitten', 'InversePunisher']"
1525,"[5, 0, 2, 5, 4]",200.0,"['FirstByDavis', 'OnceBitten', 'InversePunisher']"
1526,"[1, 0, 1, 0, 3]",200.0,"['FirstByDavis', 'OnceBitten', 'InversePunisher']"
1527,"[1, 4, 1, 5, 5]",200.0,"['FirstByDavis', 'ContriteTitForTat', 'OnceBitten', 'InversePunisher']"
1528,"[0, 5, 4, 2, 1]",200.0,"['ContriteTitForTat', 'OnceBitten', 'InversePunisher']"
1529,"[0, 0, 1, 3, 3]",200.0,"['OnceBitten', 'InversePunisher']"
1530,"[1, 1, 3, 5, 3]",200.0,"['FirstByDavis', 'ContriteTitForTat', 'OnceBitten', 'InversePunisher']"
1531,"[4, 0, 0, 1, 4]",200.0,"['FirstByDavis', 'InversePunisher']"
1532,"[1, 0, 2, 5, 4]",200.0,"['FirstByDavis', 'OnceBitten', 'InversePunisher']"
1533,"[0, 4, 0, 3, 5]",200.0,"['ContriteTitForTat', 'InversePunisher']"
1534,"[3, 2, 3, 3, 5]",200.0,"['FirstByDavis', 'ContriteTitForTat', 'OnceBitten', 'InversePunisher']"
1535,"[4, 1, 0, 5, 2]",200.0,"['FirstByDavis', 'ContriteTitForTat', 'InversePunisher']"
1536,"[1, 3, 3, 1, 2]",200.0,"['FirstByDavis', 'ContriteTitForTat', 'OnceBitten', 'InversePunisher']"
1537,"[5, 3, 1, 0, 3]",200.0,"['FirstByDavis', 'ContriteTitForTat', 'OnceBitten', 'InversePunisher']"
1538,"[2, 5, 0, 3, 3]",200.0,"['FirstByDavis', 'ContriteTitForTat', 'InversePunisher']"
1539,"[4, 5, 4, 4, 1]",200.0,"['FirstByDavis', 'ContriteTitForTat', 'OnceBitten', 'InversePunisher']"
1540,"[5, 0, 1, 2, 5]",200.0,"['FirstByDavis', 'OnceBitten', 'InversePunisher']"
1541,"[5, 2, 4, 2, 1]",200.0,"['FirstByDavis', 'ContriteTitForTat', 'OnceBitten', 'InversePunisher']"
1542,"[2, 2, 1, 3, 2]",200.0,"['FirstByDavis', 'ContriteTitForTat', 'OnceBitten', 'InversePunisher']"
1543,"[3, 5, 5, 3, 5]",200.0,"['FirstByDavis', 'ContriteTitForTat', 'OnceBitten', 'InversePunisher']"
1544,"[2, 0, 5, 4, 5]",200.0,"['FirstByDavis', 'OnceBitten', 'InversePunisher']"
1545,"[2, 0, 4, 3, 0]",200.0,"['FirstByDavis', 'OnceBitten', 'InversePunisher']"
1546,"[2, 2, 2, 1, 0]",200.0,"['FirstByDavis', 'ContriteTitForTat', 'OnceBitten', 'InversePunisher']"
1547,"[3, 0, 4, 0, 2]",200.0,"['FirstByDavis', 'OnceBitten', 'InversePunisher']"
1548,"[4, 2, 3, 5, 5]",200.0,"['FirstByDavis', 'ContriteTitForTat', 'OnceBitten', 'InversePunisher']"
1549,"[0, 4, 2, 3, 5]",200.0,"['ContriteTitForTat', 'OnceBitten', 'InversePunisher']"
1550,"[1, 0, 4, 2, 0]",200.0,"['FirstByDavis', 'OnceBitten', 'InversePunisher']"
1551,"[1, 4, 2, 1, 5]",200.0,"['FirstByDavis', 'ContriteTitForTat', 'OnceBitten', 'InversePunisher']"
1552,"[0, 1, 2, 4, 4]",200.0,"['ContriteTitForTat', 'OnceBitten', 'InversePunisher']"
1553,"[0, 2, 3, 3, 1]",200.0,"['ContriteTitForTat', 'OnceBitten', 'InversePunisher']"
1554,"[3, 3, 3, 0, 1]",200.0,"['FirstByDavis', 'ContriteTitForTat', 'OnceBitten', 'InversePunisher']"
1555,"[2, 3, 4, 4, 1]",200.0,"['FirstByDavis', 'ContriteTitForTat', 'OnceBitten', 'InversePunisher']"
1556,"[2, 2, 1, 5, 0]",200.0,"['FirstByDavis', 'ContriteTitForTat', 'OnceBitten', 'InversePunisher']"
1557,"[5, 0, 0, 2, 1]",200.0,"['FirstByDavis', 'InversePunisher']"
1558,"[3, 5, 2, 5, 3]",200.0,"['FirstByDavis', 'ContriteTitForTat', 'OnceBitten', 'InversePunisher']"
1559,"[1, 0, 3, 4, 1]",200.0,"['FirstByDavis', 'OnceBitten', 'InversePunisher']"
1560,"[3, 1, 0, 0, 1]",200.0,"['FirstByDavis', 'ContriteTitForTat', 'InversePunisher']"
1561,"[2, 1, 0, 2, 2]",200.0,"['FirstByDavis', 'ContriteTitForTat', 'InversePunisher']"
1562,"[5, 3, 2, 4, 4]",200.0,"['FirstByDavis', 'ContriteTitForTat', 'OnceBitten', 'InversePunisher']"
1563,"[0, 4, 3, 2, 0]",200.0,"['ContriteTitForTat', 'OnceBitten', 'InversePunisher']"
1564,"[0, 4, 3, 3, 3]",200.0,"['ContriteTitForTat', 'OnceBitten', 'InversePunisher']"
1565,"[0, 3, 2, 5, 4]",200.0,"['ContriteTitForTat', 'OnceBitten', 'InversePunisher']"
1566,"[5, 2, 5, 0, 5]",200.0,"['FirstByDavis', 'ContriteTitForTat', 'OnceBitten', 'InversePunisher']"
1567,"[5, 4, 1, 4, 2]",200.0,"['FirstByDavis', 'ContriteTitForTat', 'OnceBitten', 'InversePunisher']"
1568,"[1, 5, 5, 0, 0]",200.0,"['FirstByDavis', 'ContriteTitForTat', 'OnceBitten']"
1569,"[1, 3, 5, 4, 0]",200.0,"['FirstByDavis', 'ContriteTitForTat', 'OnceBitten', 'InversePunisher']"
1570,"[3, 2, 2, 4, 1]",200.0,"['FirstByDavis', 'ContriteTitForTat', 'OnceBitten', 'InversePunisher']"
1571,"[1, 5, 4, 0, 4]",200.0,"['FirstByDavis', 'ContriteTitForTat', 'OnceBitten', 'InversePunisher']"
1572,"[2, 4, 2, 1, 3]",200.0,"['FirstByDavis', 'ContriteTitForTat', 'OnceBitten', 'InversePunisher']"
1573,"[5, 3, 4, 4, 4]",200.0,"['FirstByDavis', 'ContriteTitForTat', 'OnceBitten', 'InversePunisher']"
1574,"[2, 4, 4, 2, 0]",200.0,"['FirstByDavis', 'ContriteTitForTat', 'OnceBitten', 'InversePunisher']"
1575,"[2, 0, 5, 2, 5]",200.0,"['FirstByDavis', 'OnceBitten', 'InversePunisher']"
1576,"[3, 0, 3, 2, 2]",200.0,"['FirstByDavis', 'OnceBitten', 'InversePunisher']"
1577,"[3, 3, 5, 2, 5]",200.0,"['FirstByDavis', 'ContriteTitForTat', 'OnceBitten', 'InversePunisher']"
1578,"[4, 3, 4, 3, 5]",200.0,"['FirstByDavis', 'ContriteTitForTat', 'OnceBitten', 'InversePunisher']"
1579,"[5, 2, 2, 1, 1]",200.0,"['FirstByDavis', 'ContriteTitForTat', 'OnceBitten', 'InversePunisher']"
1580,"[4, 3, 4, 1, 3]",200.0,"['FirstByDavis', 'ContriteTitForTat', 'OnceBitten', 'InversePunisher']"
1581,"[0, 3, 3, 3, 5]",200.0,"['ContriteTitForTat', 'OnceBitten', 'InversePunisher']"
1582,"[3, 5, 3, 4, 1]",200.0,"['FirstByDavis', 'ContriteTitForTat', 'OnceBitten', 'InversePunisher']"
1583,"[3, 3, 4, 3, 5]",200.0,"['FirstByDavis', 'ContriteTitForTat', 'OnceBitten', 'InversePunisher']"
1584,"[2, 2, 3, 5, 3]",200.0,"['FirstByDavis', 'ContriteTitForTat', 'OnceBitten', 'InversePunisher']"
1585,"[0, 2, 2, 2, 2]",200.0,"['ContriteTitForTat', 'OnceBitten', 'InversePunisher']"
1586,"[3, 2, 5, 5, 5]",200.0,"['FirstByDavis', 'ContriteTitForTat', 'OnceBitten', 'InversePunisher']"
1587,"[2, 1, 2, 4, 1]",200.0,"['FirstByDavis', 'ContriteTitForTat', 'OnceBitten', 'InversePunisher']"
1588,"[0, 3, 3, 3, 3]",200.0,"['ContriteTitForTat', 'OnceBitten', 'InversePunisher']"
1589,"[2, 3, 2, 4, 2]",200.0,"['FirstByDavis', 'ContriteTitForTat', 'OnceBitten', 'InversePunisher']"
1590,"[4, 1, 5, 1, 1]",200.0,"['FirstByDavis', 'ContriteTitForTat', 'OnceBitten', 'InversePunisher']"
1591,"[5, 3, 1, 4, 1]",200.0,"['FirstByDavis', 'ContriteTitForTat', 'OnceBitten', 'InversePunisher']"
1592,"[3, 3, 5, 3, 1]",200.0,"['FirstByDavis', 'ContriteTitForTat', 'OnceBitten', 'InversePunisher']"
1593,"[5, 4, 5, 2, 3]",200.0,"['FirstByDavis', 'ContriteTitForTat', 'OnceBitten', 'InversePunisher']"
1594,"[3, 5, 0, 1, 2]",200.0,"['FirstByDavis', 'ContriteTitForTat', 'InversePunisher']"
1595,"[2, 3, 3, 4, 0]",200.0,"['FirstByDavis', 'ContriteTitForTat', 'OnceBitten', 'InversePunisher']"
1596,"[0, 5, 5, 5, 0]",200.0,"['ContriteTitForTat', 'OnceBitten', 'InversePunisher']"
1597,"[3, 5, 2, 2, 5]",200.0,"['FirstByDavis', 'ContriteTitForTat', 'OnceBitten', 'InversePunisher']"
1598,"[5, 4, 3, 5, 3]",200.0,"['FirstByDavis', 'ContriteTitForTat', 'OnceBitten', 'InversePunisher']"
1599,"[1, 3, 3, 2, 2]",200.0,"['FirstByDavis', 'ContriteTitForTat', 'OnceBitten', 'InversePunisher']"
1600,"[4, 3, 5, 2, 3]",200.0,"['FirstByDavis', 'ContriteTitForTat', 'OnceBitten', 'InversePunisher']"
1601,"[3, 4, 1, 4, 3]",200.0,"['FirstByDavis', 'ContriteTitForTat', 'OnceBitten', 'InversePunisher']"
1602,"[0, 2, 0, 4, 3]",200.0,"['ContriteTitForTat', 'InversePunisher']"
1603,"[4, 0, 5, 5, 3]",200.0,"['FirstByDavis', 'OnceBitten', 'InversePunisher']"
1604,"[0, 2, 5, 0, 2]",200.0,"['ContriteTitForTat', 'OnceBitten', 'InversePunisher']"
1605,"[3, 0, 1, 4, 5]",200.0,"['FirstByDavis', 'OnceBitten', 'InversePunisher']"
1606,"[1, 2, 3, 2, 2]",200.0,"['FirstByDavis', 'ContriteTitForTat', 'OnceBitten', 'InversePunisher']"
1607,"[3, 4, 3, 2, 5]",200.0,"['FirstByDavis', 'ContriteTitForTat', 'OnceBitten', 'InversePunisher']"
1608,"[1, 1, 2, 5, 0]",200.0,"['FirstByDavis', 'ContriteTitForTat', 'OnceBitten', 'InversePunisher']"
1609,"[0, 2, 5, 1, 2]",200.0,"['ContriteTitForTat', 'OnceBitten', 'InversePunisher']"
1610,"[5, 1, 2, 1, 4]",200.0,"['FirstByDavis', 'ContriteTitForTat', 'OnceBitten', 'InversePunisher']"
1611,"[0, 4, 5, 3, 2]",200.0,"['ContriteTitForTat', 'OnceBitten', 'InversePunisher']"
1612,"[0, 3, 4, 4, 5]",200.0,"['ContriteTitForTat', 'OnceBitten', 'InversePunisher']"
1613,"[2, 3, 3, 3, 4]",200.0,"['FirstByDavis', 'ContriteTitForTat', 'OnceBitten', 'InversePunisher']"
1614,"[0, 5, 0, 1, 1]",200.0,"['ContriteTitForTat', 'InversePunisher']"
1615,"[1, 0, 2, 1, 0]",200.0,"['FirstByDavis', 'OnceBitten', 'InversePunisher']"
1616,"[4, 4, 3, 3, 2]",200.0,"['FirstByDavis', 'ContriteTitForTat', 'OnceBitten', 'InversePunisher']"
1617,"[4, 4, 0, 0, 2]",200.0,"['FirstByDavis', 'ContriteTitForTat', 'InversePunisher']"
1618,"[0, 5, 2, 4, 4]",200.0,"['ContriteTitForTat', 'OnceBitten', 'InversePunisher']"
1619,"[5, 0, 4, 4, 2]",200.0,"['FirstByDavis', 'OnceBitten', 'InversePunisher']"
1620,"[0, 0, 5, 5, 2]",200.0,"['OnceBitten', 'InversePunisher']"
1621,"[0, 0, 3, 2, 2]",200.0,"['OnceBitten', 'InversePunisher']"
1622,"[0, 0, 2, 3, 4]",200.0,"['OnceBitten', 'InversePunisher']"
1623,"[1, 2, 3, 3, 4]",200.0,"['FirstByDavis', 'ContriteTitForTat', 'OnceBitten', 'InversePunisher']"
1624,"[5, 0, 0, 5, 0]",200.0,"['FirstByDavis', 'InversePunisher']"
1625,"[5, 1, 4, 3, 5]",200.0,"['FirstByDavis', 'ContriteTitForTat', 'OnceBitten', 'InversePunisher']"
1626,"[0, 0, 1, 5, 2]",200.0,"['OnceBitten', 'InversePunisher']"
1627,"[3, 5, 3, 0, 5]",200.0,"['FirstByDavis', 'ContriteTitForTat', 'OnceBitten', 'InversePunisher']"
1628,"[2, 4, 3, 5, 1]",200.0,"['FirstByDavis', 'ContriteTitForTat', 'OnceBitten', 'InversePunisher']"
1629,"[2, 4, 0, 2, 1]",200.0,"['FirstByDavis', 'ContriteTitForTat', 'InversePunisher']"
1630,"[2, 5, 5, 0, 1]",200.0,"['FirstByDavis', 'ContriteTitForTat', 'OnceBitten', 'InversePunisher']"
1631,"[1, 1, 0, 1, 3]",200.0,"['FirstByDavis', 'ContriteTitForTat', 'InversePunisher']"
1632,"[4, 4, 3, 5, 1]",200.0,"['FirstByDavis', 'ContriteTitForTat', 'OnceBitten', 'InversePunisher']"
1633,"[5, 0, 5, 0, 2]",200.0,"['FirstByDavis', 'OnceBitten', 'InversePunisher']"
1634,"[1, 1, 4, 3, 0]",200.0,"['FirstByDavis', 'ContriteTitForTat', 'OnceBitten', 'InversePunisher']"
1635,"[3, 0, 5, 0, 5]",200.0,"['FirstByDavis', 'OnceBitten', 'InversePunisher']"
1636,"[2, 4, 5, 3, 4]",200.0,"['FirstByDavis', 'ContriteTitForTat', 'OnceBitten', 'InversePunisher']"
1637,"[0, 5, 0, 0, 1]",200.0,"['ContriteTitForTat', 'InversePunisher']"
1638,"[1, 2, 5, 3, 2]",200.0,"['FirstByDavis', 'ContriteTitForTat', 'OnceBitten', 'InversePunisher']"
1639,"[1, 4, 2, 2, 5]",200.0,"['FirstByDavis', 'ContriteTitForTat', 'OnceBitten', 'InversePunisher']"
1640,"[3, 4, 5, 3, 1]",200.0,"['FirstByDavis', 'ContriteTitForTat', 'OnceBitten', 'InversePunisher']"
1641,"[0, 2, 0, 2, 5]",200.0,"['ContriteTitForTat', 'InversePunisher']"
1642,"[2, 4, 5, 1, 1]",200.0,"['FirstByDavis', 'ContriteTitForTat', 'OnceBitten', 'InversePunisher']"
1643,"[0, 1, 1, 1, 0]",200.0,"['ContriteTitForTat', 'OnceBitten', 'InversePunisher']"
1644,"[1, 0, 5, 5, 3]",200.0,"['FirstByDavis', 'OnceBitten', 'InversePunisher']"
1645,"[1, 4, 1, 0, 0]",200.0,"['FirstByDavis', 'ContriteTitForTat', 'OnceBitten']"
1646,"[2, 3, 0, 1, 2]",200.0,"['FirstByDavis', 'ContriteTitForTat', 'InversePunisher']"
1647,"[2, 5, 5, 5, 4]",200.0,"['FirstByDavis', 'ContriteTitForTat', 'OnceBitten', 'InversePunisher']"
1648,"[2, 2, 1, 3, 3]",200.0,"['FirstByDavis', 'ContriteTitForTat', 'OnceBitten', 'InversePunisher']"
1649,"[1, 2, 3, 2, 4]",200.0,"['FirstByDavis', 'ContriteTitForTat', 'OnceBitten', 'InversePunisher']"
1650,"[1, 5, 1, 3, 1]",200.0,"['FirstByDavis', 'ContriteTitForTat', 'OnceBitten', 'InversePunisher']"
1651,"[5, 1, 0, 2, 3]",200.0,"['FirstByDavis', 'ContriteTitForTat', 'InversePunisher']"
1652,"[1, 0, 0, 2, 2]",200.0,"['FirstByDavis', 'InversePunisher']"
1653,"[2, 2, 1, 2, 5]",200.0,"['FirstByDavis', 'ContriteTitForTat', 'OnceBitten', 'InversePunisher']"
1654,"[5, 5, 0, 2, 4]",200.0,"['FirstByDavis', 'ContriteTitForTat', 'InversePunisher']"
1655,"[3, 0, 3, 0, 4]",200.0,"['FirstByDavis', 'OnceBitten', 'InversePunisher']"
1656,"[4, 1, 1, 0, 0]",200.0,"['FirstByDavis', 'ContriteTitForTat', 'OnceBitten']"
1657,"[1, 4, 1, 1, 2]",200.0,"['FirstByDavis', 'ContriteTitForTat', 'OnceBitten', 'InversePunisher']"
1658,"[0, 5, 1, 3, 2]",200.0,"['ContriteTitForTat', 'OnceBitten', 'InversePunisher']"
1659,"[3, 2, 3, 1, 3]",200.0,"['FirstByDavis', 'ContriteTitForTat', 'OnceBitten', 'InversePunisher']"
1660,"[2, 4, 2, 2, 3]",200.0,"['FirstByDavis', 'ContriteTitForTat', 'OnceBitten', 'InversePunisher']"
1661,"[0, 4, 1, 3, 1]",200.0,"['ContriteTitForTat', 'OnceBitten', 'InversePunisher']"
1662,"[5, 3, 3, 2, 5]",200.0,"['FirstByDavis', 'ContriteTitForTat', 'OnceBitten', 'InversePunisher']"
1663,"[1, 2, 2, 0, 2]",200.0,"['FirstByDavis', 'ContriteTitForTat', 'OnceBitten', 'InversePunisher']"
1664,"[5, 3, 2, 5, 2]",200.0,"['FirstByDavis', 'ContriteTitForTat', 'OnceBitten', 'InversePunisher']"
1665,"[4, 5, 5, 5, 0]",200.0,"['FirstByDavis', 'ContriteTitForTat', 'OnceBitten', 'InversePunisher']"
1666,"[2, 4, 4, 5, 0]",200.0,"['FirstByDavis', 'ContriteTitForTat', 'OnceBitten', 'InversePunisher']"
1667,"[5, 1, 0, 1, 2]",200.0,"['FirstByDavis', 'ContriteTitForTat', 'InversePunisher']"
1668,"[3, 2, 3, 3, 1]",200.0,"['FirstByDavis', 'ContriteTitForTat', 'OnceBitten', 'InversePunisher']"
1669,"[1, 2, 0, 2, 4]",200.0,"['FirstByDavis', 'ContriteTitForTat', 'InversePunisher']"
1670,"[0, 3, 4, 4, 0]",200.0,"['ContriteTitForTat', 'OnceBitten', 'InversePunisher']"
1671,"[1, 5, 5, 3, 0]",200.0,"['FirstByDavis', 'ContriteTitForTat', 'OnceBitten', 'InversePunisher']"
1672,"[4, 5, 5, 5, 5]",200.0,"['FirstByDavis', 'ContriteTitForTat', 'OnceBitten', 'InversePunisher']"
1673,"[1, 2, 1, 3, 4]",200.0,"['FirstByDavis', 'ContriteTitForTat', 'OnceBitten', 'InversePunisher']"
1674,"[1, 0, 1, 2, 3]",200.0,"['FirstByDavis', 'OnceBitten', 'InversePunisher']"
1675,"[0, 3, 0, 3, 1]",200.0,"['ContriteTitForTat', 'InversePunisher']"
1676,"[5, 3, 4, 2, 4]",200.0,"['FirstByDavis', 'ContriteTitForTat', 'OnceBitten', 'InversePunisher']"
1677,"[5, 0, 4, 2, 5]",200.0,"['FirstByDavis', 'OnceBitten', 'InversePunisher']"
1678,"[4, 0, 4, 3, 3]",200.0,"['FirstByDavis', 'OnceBitten', 'InversePunisher']"
1679,"[2, 0, 5, 2, 1]",200.0,"['FirstByDavis', 'OnceBitten', 'InversePunisher']"
